		embryo_1	embryo_1	embryo_2	embryo_2	embryo_3	embryo_3	embryo_4	embryo_4	embryo_5	embryo_5	embryo_6	embryo_6	embryo_7	embryo_7	embryo_8	embryo_8	embryo_9	embryo_9	embryo_10	embryo_10
ENSMUSG00000045744	Bricd5	0.0	160261.0	0.0	3769.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42660.2
ENSMUSG00000045746	B230317F23Rik	39403.2	1126.7	0.0	1009.9	313954.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	320660.0	0.0	0.0	0.0	0.0
ENSMUSG00000045750	D830014E11Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	703.5	0.0	0.0
ENSMUSG00000045751	Mms22l	639600.0	918311.0	1064080.0	1310850.0	1140030.0	1143150.0	987170.0	682641.0	923350.0	405602.0	880028.0	840899.0	1100830.0	1684660.0	1427510.0	2033940.0	2209260.0	908602.0	1592930.0	2792150.0
ENSMUSG00000045752	Tssc4	587733.0	832988.0	396384.0	238169.0	1297060.0	103429.0	937748.0	521560.0	927638.0	393073.0	796367.0	2866620.0	1765780.0	205321.0	336649.0	443468.0	3072100.0	1804340.0	1654330.0	1043910.0
ENSMUSG00000045763	Basp1	28719.0	246738.0	215827.0	102660.0	175794.0	74721.4	11407.6	11726.3	257815.0	176608.0	0.0	0.0	0.0	25783.1	13131.0	0.0	283105.0	50879.2	0.0	12268.0
ENSMUSG00000045767	B230219D22Rik	130908.0	202842.0	194509.0	172256.0	443582.0	361585.0	513441.0	171769.0	351588.0	94407.8	97569.1	226604.0	33079.4	253820.0	407182.0	4728.2	111075.0	151880.0	0.0	11563.2
ENSMUSG00000045775	Slc16a5	311728.0	0.0	0.0	11142.6	0.0	292414.0	7683.6	3063.4	112614.0	448130.0	49124.3	0.0	56782.5	579221.0	2101.9	1730.8	0.0	0.0	674903.0	2951.8
ENSMUSG00000045776	Lrtm1	484.9	358.3	283.3	320.3	1803.8	785.4	0.0	339.3	0.0	439.4	0.0	321.9	235.9	0.0	0.0	981.2	395.0	769.5	0.0	523.1
ENSMUSG00000045777	Ifitm10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128665.0	0.0	0.0	0.0	0.0	472156.0	0.0	0.0
ENSMUSG00000045794	4930526D03Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66138.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	365445.0	0.0
ENSMUSG00000045795	Whamm	301928.0	202199.0	58326.3	264691.0	59742.1	150748.0	197972.0	123462.0	212202.0	24732.3	51622.3	272429.0	353791.0	53192.5	132377.0	554236.0	7164.3	478602.0	4256.3	256568.0
ENSMUSG00000045799	Gm9800	168673.0	259818.0	242001.0	350034.0	435799.0	341310.0	161998.0	155192.0	335744.0	366488.0	174877.0	160744.0	186360.0	313119.0	326228.0	288230.0	453144.0	240123.0	407365.0	504133.0
ENSMUSG00000045802	Hsf3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134300.0	2121.4	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000045817	Zfp36l2	77487.0	135691.0	0.0	0.0	0.0	159046.0	42096.6	2670.9	170187.0	70753.7	216458.0	217270.0	44148.1	139450.0	1426.4	0.0	0.0	1974.2	0.0	6037.5
ENSMUSG00000045822	Zswim3	101962.0	928609.0	1062820.0	519104.0	529524.0	1040330.0	1617680.0	380679.0	1467010.0	1282630.0	968550.0	1741520.0	1241050.0	808043.0	228651.0	1252070.0	114878.0	209926.0	183774.0	330924.0
ENSMUSG00000045827	Serpinb9	0.0	164001.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8227.3	0.0	0.0	620.4	0.0	0.0	0.0	79151.1	0.0	0.0
ENSMUSG00000045835	Hdgfl1	0.0	2132.1	1584.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000045838	A430105I19Rik	0.0	0.0	0.0	0.0	823.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000045854	Lyrm2	2843860.0	2858030.0	1524830.0	2353090.0	3557460.0	3748370.0	3611440.0	129430.0	2596550.0	2448780.0	3523780.0	1166420.0	2800330.0	6036080.0	5790930.0	6398580.0	5599110.0	4258920.0	3124150.0	8767400.0
ENSMUSG00000045867	Cradd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14726.1	0.0	13984.1	86006.1	520024.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000045877	4933415A04Rik	129781.0	431546.0	183944.0	227931.0	170156.0	161063.0	420653.0	545412.0	104785.0	235966.0	9878.0	15222.2	189125.0	47780.7	37444.6	127037.0	448644.0	0.0	6563.1	12382.8
ENSMUSG00000045886	Gm9803	1511650.0	2947350.0	2402590.0	3003820.0	2152370.0	2535950.0	1704880.0	721476.0	2030940.0	2035450.0	843007.0	978160.0	1766590.0	3000830.0	3585290.0	2450820.0	4001280.0	2522420.0	2984850.0	4392340.0
ENSMUSG00000045896	Paip2b	601086.0	1902770.0	1028810.0	646354.0	566733.0	352800.0	2431060.0	1691460.0	821201.0	701504.0	2279860.0	2187910.0	2622070.0	2149030.0	3716070.0	1135020.0	543349.0	344059.0	641501.0	659418.0
ENSMUSG00000045912	C2cd4c	0.0	0.0	0.0	0.0	0.0	444.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000045915	Ccdc42	0.0	0.0	0.0	513432.0	0.0	73180.7	3861.8	817873.0	10663.6	311728.0	229431.0	911927.0	1612110.0	1940150.0	1673780.0	0.0	0.0	9811.7	0.0	27452.6
ENSMUSG00000045917	6330416G13Rik	0.0	856.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000045929	Gm20715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000045934	Mtmr11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1321.9	0.0	73670.9	0.0	0.0	1518.2	52873.1	0.0	0.0	17135.2	738724.0	2860.3
ENSMUSG00000045942	BC049762	0.0	0.0	367296.0	0.0	536199.0	0.0	901231.0	869243.0	574772.0	21584.1	530807.0	0.0	1676500.0	1339070.0	2408870.0	0.0	2548080.0	392997.0	0.0	0.0
ENSMUSG00000045948	Mrps12	6272790.0	3433010.0	219120.0	1896430.0	5168730.0	2288840.0	0.0	14627.5	5430160.0	3075830.0	1025620.0	12514.1	5746890.0	3259670.0	7879910.0	9936760.0	11020100.0	3287760.0	6650230.0	2172110.0
ENSMUSG00000045952	Gm5548	0.0	81953.7	0.0	219428.0	0.0	87519.7	76424.7	157113.0	0.0	103686.0	0.0	0.0	0.0	0.0	184071.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000045962	Wnk1	6554810.0	2054600.0	15565000.0	14176200.0	17149800.0	8762410.0	3185160.0	1700510.0	8978700.0	5395060.0	3446040.0	5570600.0	2286160.0	5129010.0	5982680.0	1860030.0	7571730.0	17648500.0	23263100.0	2878420.0
ENSMUSG00000045967	Gpr158	2828.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2434.7	0.0	0.0	0.0	0.0	0.0	0.0	118481.0
ENSMUSG00000045968	5830403L16Rik	9647.9	12207.6	8225.6	47333.6	21831.3	21782.6	10558.3	7811.1	16767.7	30129.6	10466.9	5761.4	13042.9	10555.3	6350.5	19773.1	9011.8	10642.1	10568.5	13257.1
ENSMUSG00000045969	Ing1	1456300.0	1502590.0	1269610.0	1401350.0	1963890.0	1610420.0	1791950.0	1552660.0	1627570.0	1341850.0	1880930.0	1332890.0	1097430.0	1666760.0	983676.0	1152510.0	1687970.0	936978.0	1538430.0	1358690.0
ENSMUSG00000045973	Slc25a51	859763.0	1145970.0	1107090.0	1619010.0	593732.0	367577.0	1521680.0	391004.0	461442.0	978855.0	1496680.0	167852.0	1260820.0	121164.0	65300.0	1530760.0	97616.8	1157250.0	2429510.0	1288450.0
ENSMUSG00000045975	C2cd2	0.0	13288.2	59620.2	2104.1	490.4	427.3	0.0	21572.6	42747.0	0.0	38969.1	0.0	0.0	0.0	1262.8	0.0	1329.1	285.9	0.0	0.0
ENSMUSG00000045980	Tmem104	7082.8	277072.0	269129.0	0.0	1353.9	562408.0	472128.0	139132.0	1427.5	302923.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3550.9	0.0	0.0
ENSMUSG00000045983	Eif4g1	1298850.0	1197700.0	1589600.0	1220400.0	2574130.0	4574430.0	1842880.0	718475.0	2104290.0	1425670.0	1286910.0	987887.0	1450440.0	689500.0	3784110.0	3085740.0	317696.0	2206920.0	4137370.0	877980.0
ENSMUSG00000045989	4930451I11Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	703049.0	0.0	0.0	0.0	0.0	0.0	0.0	665395.0	0.0	4440810.0	0.0	0.0	0.0
ENSMUSG00000045991	Onecut2	0.0	203.3	0.0	180.8	0.0	229.8	189.5	186.9	0.0	247.5	1649.6	166.9	132.4	169.3	198.8	353.8	0.0	284.3	167.6	275.3
ENSMUSG00000045996	Polr2k	747339.0	442506.0	698096.0	1225420.0	1557390.0	681739.0	1040680.0	501002.0	2322430.0	1025990.0	459796.0	945757.0	1149090.0	808790.0	1805590.0	2231620.0	1969030.0	1011490.0	1946750.0	2321150.0
ENSMUSG00000045999	AY036118	67146.5	97284.2	137388.0	214313.0	186890.0	94281.2	184060.0	144598.0	134269.0	93374.9	83287.8	73420.8	103142.0	83694.0	81092.0	32547.1	22905.1	94714.1	83101.5	129538.0
ENSMUSG00000046000	Naa11	3602.2	17792.6	138034.0	131346.0	485511.0	140621.0	346091.0	251283.0	17571.5	2172.3	214113.0	3169.5	61224.3	376622.0	333042.0	467517.0	421576.0	179405.0	101363.0	101646.0
ENSMUSG00000046006	Gapt	334801.0	28733.6	335238.0	650742.0	799664.0	951019.0	3575.4	5516.9	49324.1	333145.0	55285.0	13929.1	17166.9	125632.0	0.0	12132.2	744835.0	803022.0	425876.0	285168.0
ENSMUSG00000046008	Pnlip	0.0	27261.7	0.0	27093.1	18537.9	35052.3	0.0	0.0	0.0	37088.9	0.0	81563.0	0.0	74764.8	0.0	92829.7	0.0	26377.3	0.0	166405.0
ENSMUSG00000046010	Zfp830	610576.0	582792.0	438365.0	622357.0	941620.0	798924.0	133993.0	632022.0	257083.0	655876.0	667711.0	621715.0	600964.0	1134140.0	1180250.0	800605.0	116372.0	247792.0	601074.0	746182.0
ENSMUSG00000046020	Pofut1	0.0	47734.8	0.0	0.0	0.0	0.0	0.0	1646.9	0.0	0.0	0.0	0.0	256647.0	0.0	0.0	112050.0	0.0	130045.0	45207.6	0.0
ENSMUSG00000046027	Stard5	5417.9	0.0	1981.4	0.0	0.0	310279.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046031	Fam26f	0.0	0.0	319043.0	228821.0	246741.0	533844.0	363051.0	432101.0	44110.6	66215.1	0.0	103720.0	80748.5	0.0	0.0	24231.5	0.0	0.0	1024310.0	10045.9
ENSMUSG00000046032	Snx12	601695.0	1595270.0	1207290.0	1978920.0	567983.0	1080510.0	1565760.0	880149.0	2677300.0	740873.0	324409.0	194733.0	627896.0	1314660.0	340441.0	4024590.0	2886770.0	1053530.0	1869760.0	2295890.0
ENSMUSG00000046034	Fam105b	18576.0	588765.0	153487.0	80085.6	16722.1	37415.1	112804.0	374943.0	60004.5	3275.4	8540.7	190182.0	0.0	65847.8	72461.7	0.0	1228580.0	4101.9	4466.1	8586.3
ENSMUSG00000046056	Sbsn	2763.4	31048.1	0.0	0.0	28186.3	0.0	0.0	0.0	18663.0	21381.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9415.5
ENSMUSG00000046057	Gm15428	311774.0	1299250.0	0.0	0.0	796331.0	914290.0	0.0	0.0	518617.0	817759.0	0.0	0.0	581367.0	621288.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046058	Eid2	460000.0	806677.0	493652.0	920442.0	1063200.0	997055.0	778256.0	747129.0	865404.0	887189.0	788768.0	1411140.0	478471.0	2014990.0	1992250.0	1078850.0	1272440.0	625654.0	37663.2	2037020.0
ENSMUSG00000046062	Ppp1r15b	512778.0	319314.0	238459.0	237517.0	572939.0	579369.0	67819.0	215465.0	253480.0	400659.0	509978.0	397981.0	319815.0	217447.0	333355.0	814192.0	149641.0	701326.0	112873.0	129532.0
ENSMUSG00000046079	Lrrc8d	196381.0	33038.6	208830.0	944.1	245430.0	29229.0	141837.0	235660.0	159093.0	43830.1	172429.0	447030.0	17773.1	155325.0	39320.4	4021.3	94471.8	109624.0	290832.0	8299.5
ENSMUSG00000046085	4931422A03Rik	0.0	0.0	169682.0	0.0	0.0	13330.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046093	Hpcal4	0.0	0.0	0.0	1281.3	0.0	0.0	30746.4	11104.1	0.0	876.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046096	BC030336	49063.0	8739.5	5419.3	55651.4	34175.8	94698.4	7275.3	19344.4	28845.4	21180.7	2384.8	59359.6	73308.2	15533.4	127981.0	402.3	7697.5	27167.0	26160.4	3676.9
ENSMUSG00000046101	Mcmdc2	4913.6	2005.0	348823.0	5559.0	6394.2	46149.7	1870.4	2804.2	16701.1	15995.7	2470.7	2574.3	2476.7	2959.6	2022.6	3565.3	4210.1	157899.0	1654.6	10840.6
ENSMUSG00000046109	AB041806	14266.2	0.0	5097.1	0.0	2930.3	0.0	308266.0	14660.3	0.0	42201.4	13487.1	0.0	0.0	131617.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046110	Serinc4	9258.0	0.0	172313.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49968.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046111	5830418K08Rik	712122.0	366919.0	527192.0	122001.0	380822.0	843200.0	986521.0	1143550.0	1264840.0	553036.0	330128.0	197735.0	1363830.0	865662.0	614205.0	3105450.0	9550.1	180735.0	307105.0	702725.0
ENSMUSG00000046133	C130073F10Rik	4288670.0	3487410.0	2324180.0	3058310.0	3604990.0	3997100.0	2223130.0	1563620.0	3781300.0	3441090.0	3142010.0	3453650.0	2802130.0	3599550.0	4805970.0	3812890.0	5159130.0	2598850.0	1480920.0	5188530.0
ENSMUSG00000046138	9930021J03Rik	157732.0	89613.3	80274.0	442754.0	336672.0	431471.0	6606.8	49927.0	123785.0	89246.0	5435.7	199704.0	130747.0	22818.1	42664.7	137113.0	177351.0	144397.0	107499.0	206757.0
ENSMUSG00000046139	Patl1	153458.0	439990.0	151236.0	253850.0	222475.0	102286.0	314664.0	212794.0	5585.9	231179.0	122235.0	278348.0	167396.0	629.7	1496.3	201933.0	479072.0	24819.3	272265.0	16487.1
ENSMUSG00000046145	1700018M17Rik	0.0	0.0	22790.5	0.0	0.0	0.0	98656.9	14388.7	0.0	67232.4	0.0	663710.0	0.0	67245.7	81906.4	0.0	0.0	342639.0	99701.2	101545.0
ENSMUSG00000046152	Fut10	33843.6	141778.0	0.0	0.0	77502.6	260176.0	93544.6	54109.9	8797.6	275892.0	2533.4	0.0	0.0	20011.2	0.0	0.0	77954.5	796.2	34271.8	0.0
ENSMUSG00000046157	Tmem229b	1581660.0	1200310.0	3056610.0	840040.0	958665.0	469054.0	669707.0	485453.0	131157.0	316568.0	254142.0	0.0	519057.0	13302.3	541379.0	17731.5	385097.0	530974.0	226654.0	579292.0
ENSMUSG00000046159	Chrm3	8732.3	0.0	0.0	0.0	0.0	405296.0	122783.0	4039.4	0.0	10241.9	0.0	0.0	1400.7	558821.0	0.0	14363.7	0.0	403969.0	1689.8	3368.7
ENSMUSG00000046160	Olig1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2278.7	0.0
ENSMUSG00000046168	Kcnrg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5998.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046178	Nxph1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1329.7	0.0	0.0	0.0
ENSMUSG00000046179	E2f8	175608.0	45802.1	0.0	0.0	24052.4	0.0	171293.0	70253.3	0.0	4785.5	8157.7	4151.6	161918.0	3965.4	0.0	0.0	0.0	7401.4	0.0	294186.0
ENSMUSG00000046180	4930550L24Rik	304441.0	0.0	0.0	0.0	0.0	2458.2	0.0	0.0	879896.0	0.0	3672.1	0.0	0.0	0.0	1181650.0	0.0	0.0	0.0	0.0	10756.0
ENSMUSG00000046182	Gsg1l	0.0	5496.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046185	Zfp84	179933.0	267355.0	242428.0	384931.0	225235.0	272702.0	155907.0	216532.0	204505.0	270298.0	154670.0	347279.0	5421.3	88053.2	138825.0	202412.0	251784.0	337955.0	420495.0	210759.0
ENSMUSG00000046191	Pcdhb20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7720.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046192	Iqub	222908.0	81896.9	258624.0	453436.0	416030.0	223452.0	0.0	672.8	143361.0	328311.0	222688.0	218543.0	212059.0	432034.0	2092.9	61393.5	383382.0	228602.0	511472.0	544868.0
ENSMUSG00000046196	Ttc39d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1807.1	0.0	0.0	42019.8	9196.9	0.0	34853.0	0.0	53483.4	0.0
ENSMUSG00000046201	Scaf8	154542.0	225596.0	87412.9	68784.4	107938.0	358341.0	18164.9	92164.0	3144.0	173599.0	155873.0	66183.2	26025.2	108684.0	27591.6	384456.0	141177.0	48050.1	5790.8	481524.0
ENSMUSG00000046215	Rprml	0.0	0.0	0.0	365900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046223	Plaur	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5717.4	0.0	0.0	0.0	0.0	0.0	9101.8	0.0	0.0	0.0
ENSMUSG00000046229	Scand1	56427.1	13366.1	67877.0	94661.5	31526.5	33077.9	12550.3	26326.1	0.0	111418.0	23198.0	14266.7	0.0	0.0	0.0	0.0	0.0	0.0	72534.2	0.0
ENSMUSG00000046230	Vps13a	98808.2	154737.0	68442.6	76695.6	56160.4	150477.0	202153.0	35120.5	89381.8	47404.0	250704.0	160911.0	74856.9	65797.1	81944.8	2890.2	78201.6	109325.0	142917.0	123989.0
ENSMUSG00000046242	1600029I14Rik	0.0	0.0	4907.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046245	Pilra	12501.8	20921.6	5290.4	33296.4	16016.0	13558.7	27282.2	20261.0	8570.9	13177.4	3976.5	1143.2	3340.4	13244.2	0.0	0.0	2349.4	2274.6	0.0	0.0
ENSMUSG00000046262	C87977	522837.0	591313.0	415252.0	430183.0	807844.0	390083.0	957109.0	584601.0	297411.0	280453.0	33272.7	1509310.0	54730.0	587720.0	266293.0	748514.0	1842490.0	552392.0	378804.0	962466.0
ENSMUSG00000046269	Usp27x	9868.9	18953.5	3525.0	1726.2	1551.7	679.1	17147.9	72935.6	0.0	8995.5	19187.8	76666.6	0.0	21129.4	1485.7	1908.6	0.0	32424.2	541.9	980.6
ENSMUSG00000046275	Tusc5	0.0	0.0	0.0	0.0	0.0	0.0	2864.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046280	She	718.2	0.0	55668.5	0.0	651.8	0.0	0.0	0.0	1866.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9095.2	0.0
ENSMUSG00000046287	Pnma3	0.0	967.1	0.0	0.0	0.0	1002.3	906.1	0.0	0.0	0.0	0.0	0.0	658.1	0.0	0.0	986.9	0.0	0.0	785.3	0.0
ENSMUSG00000046292	Prps1l1	0.0	0.0	0.0	0.0	0.0	2655.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1958.1	0.0
ENSMUSG00000046295	Ankle1	0.0	9572.9	10151.7	0.0	377995.0	0.0	73232.7	0.0	377217.0	209720.0	5531.2	0.0	63706.3	0.0	0.0	0.0	0.0	0.0	1591.0	0.0
ENSMUSG00000046311	Zfp62	528271.0	635219.0	17886.6	117756.0	1032.7	882830.0	290946.0	72178.2	449038.0	77534.2	7194.1	522.8	200392.0	395419.0	1228.6	233152.0	45348.7	153246.0	2009.3	612328.0
ENSMUSG00000046312	AI464131	81171.2	177595.0	4697.5	823.9	80157.0	49126.2	11939.6	11726.8	172497.0	13018.7	206303.0	0.0	319868.0	0.0	3352.5	5606.8	163353.0	35356.3	315351.0	14852.1
ENSMUSG00000046314	Stxbp6	29913.2	59033.8	18104.5	8689.2	0.0	47327.5	23860.2	134513.0	94750.2	670870.0	9146.0	209164.0	9936.2	1015960.0	14931.4	0.0	3537.5	2158930.0	4699.2	1570.3
ENSMUSG00000046317	BC107364	0.0	39537.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48115.7	4972.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046318	Ccbe1	0.0	0.0	0.0	0.0	0.0	3114.2	58252.6	0.0	0.0	0.0	867.6	0.0	0.0	103327.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046321	Hs3st2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17730.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046323	Dppa3	13274600.0	10728300.0	8208810.0	9602190.0	12103800.0	10319000.0	8578030.0	8361920.0	11126500.0	10918300.0	14250100.0	10037900.0	6773550.0	9978230.0	11523600.0	10177100.0	12574500.0	7640150.0	8399620.0	16093800.0
ENSMUSG00000046324	Ermp1	1081470.0	1297480.0	801147.0	641891.0	1764400.0	2281570.0	2032600.0	1232800.0	1367680.0	1963140.0	1470100.0	1596990.0	770670.0	963917.0	1222450.0	827403.0	1363420.0	1633370.0	489587.0	1079750.0
ENSMUSG00000046329	Slc25a23	29170.7	127611.0	1040.9	194690.0	66362.2	10473.6	124056.0	104741.0	241214.0	200121.0	0.0	159664.0	85140.5	49877.7	9829.7	0.0	140736.0	1459.3	539181.0	219464.0
ENSMUSG00000046330	Rpl37a	1083070.0	1110510.0	1006690.0	1097070.0	1277360.0	1158230.0	935939.0	413132.0	1733870.0	1328840.0	1296370.0	924039.0	1240200.0	2429070.0	1712940.0	2355620.0	2074680.0	922100.0	768426.0	949434.0
ENSMUSG00000046334	Gm6195	887733.0	1585390.0	1213320.0	2727540.0	650676.0	1540550.0	1621000.0	382330.0	1897410.0	792138.0	2057620.0	3736200.0	1592250.0	1245470.0	4601480.0	2152330.0	2863780.0	1253510.0	2262430.0	2420780.0
ENSMUSG00000046337	Fam178b	455227.0	559713.0	528897.0	565135.0	1472430.0	689962.0	419059.0	260767.0	1968640.0	3137050.0	152804.0	0.0	685533.0	48920.8	0.0	189480.0	0.0	319930.0	1079590.0	1294070.0
ENSMUSG00000046338	Gpat2	179740.0	0.0	262994.0	235831.0	335462.0	89870.8	0.0	0.0	0.0	0.0	19503.5	0.0	149524.0	0.0	0.0	1419.6	1235110.0	13514.3	1093.0	2346.7
ENSMUSG00000046341	Gm11223	1009680.0	1133350.0	792760.0	1061860.0	1169100.0	867691.0	1068880.0	2140170.0	499873.0	1323910.0	1885780.0	1967570.0	1168230.0	1521090.0	1733020.0	1398550.0	2635520.0	1101160.0	468015.0	1492800.0
ENSMUSG00000046345	Smco1	0.0	2614.2	223961.0	14147.1	3195.5	24989.4	511090.0	0.0	201029.0	0.0	0.0	0.0	1768.2	0.0	0.0	0.0	0.0	3861.5	738608.0	4083.9
ENSMUSG00000046351	Zfp322a	562425.0	693771.0	299635.0	644785.0	517759.0	1200810.0	204443.0	302714.0	361828.0	482327.0	594549.0	817851.0	345554.0	278496.0	643605.0	422171.0	455300.0	427048.0	447392.0	918042.0
ENSMUSG00000046352	Gjb2	0.0	67376.1	0.0	0.0	0.0	0.0	44907.0	0.0	32389.1	0.0	0.0	0.0	0.0	0.0	0.0	14488.5	0.0	0.0	0.0	0.0
ENSMUSG00000046364	Rpl27a	847036.0	27492.8	424395.0	38540.8	186980.0	35328.9	336755.0	15331.0	32714.6	18837.8	3345210.0	524617.0	84511.5	3549450.0	2086340.0	2051160.0	136337.0	2191790.0	550961.0	1000390.0
ENSMUSG00000046367	4931440L10Rik	0.0	0.0	10254.3	0.0	0.0	0.0	0.0	0.0	0.0	2409.0	0.0	0.0	0.0	28146.4	0.0	0.0	0.0	91786.2	0.0	0.0
ENSMUSG00000046372	Gm5590	10702100.0	29527500.0	22098900.0	41373900.0	51946300.0	43320300.0	40985100.0	31125300.0	64121300.0	39139500.0	49430600.0	45729300.0	34922500.0	53925300.0	71749100.0	49140600.0	51225900.0	23620000.0	30496200.0	53462000.0
ENSMUSG00000046378	Asphd1	0.0	0.0	65738.8	17297.5	0.0	0.0	0.0	2716.3	269807.0	30010.1	36796.7	626166.0	24523.7	2949.6	0.0	2928.6	159160.0	6447.9	0.0	0.0
ENSMUSG00000046380	Jrk	1358.9	58952.7	0.0	0.0	0.0	62151.1	461.3	1922.7	605.9	213184.0	73879.1	0.0	205727.0	14143.2	631.3	35475.7	0.0	5504.7	0.0	101283.0
ENSMUSG00000046387	Pcdhb17	5342.2	991.4	0.0	154566.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046388	Gm9806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29647.2	0.0	414821.0	1141090.0	0.0	0.0	0.0	0.0	0.0	23030.2	0.0	0.0
ENSMUSG00000046402	Rbp1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24958.2	0.0	0.0	55025.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046404	Yod1	0.0	0.0	0.0	0.0	0.0	75557.6	41613.2	0.0	133508.0	801.4	79970.2	11527.8	4714.5	0.0	0.0	0.0	0.0	0.0	81450.0	0.0
ENSMUSG00000046408	1700067K01Rik	0.0	0.0	3975.0	11940.5	0.0	0.0	20039.6	5229.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
