		embryo_1	embryo_1	embryo_1	embryo_1	embryo_2	embryo_2	embryo_2	embryo_2	embryo_3	embryo_3	embryo_3	embryo_3	embryo_4	embryo_4	embryo_4	embryo_4	embryo_5	embryo_5	embryo_5	embryo_5
ENSMUSG00000046711	Hmga1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61472.2	76927.4	24583.4	0.0	0.0	0.0
ENSMUSG00000046718	Bst2	1257880.0	764904.0	1858970.0	2370170.0	0.0	14313.6	69874.8	811842.0	0.0	188904.0	0.0	1142220.0	0.0	0.0	0.0	127034.0	1258770.0	0.0	1816360.0	911424.0
ENSMUSG00000046721	Rpl14-ps1	7042490.0	5502320.0	6728670.0	6762660.0	6553540.0	6527580.0	7439610.0	6172730.0	6395380.0	6059180.0	6966430.0	6609710.0	7052200.0	7357610.0	7663390.0	5834690.0	8250100.0	6016750.0	7684060.0	6285920.0
ENSMUSG00000046722	Cdc42se1	1365060.0	93897.8	1914840.0	1714020.0	720963.0	256023.0	497288.0	158298.0	0.0	2256.6	1211110.0	903959.0	0.0	1245650.0	0.0	0.0	1331780.0	1099120.0	410922.0	731188.0
ENSMUSG00000046727	Cystm1	9396750.0	8175410.0	4419980.0	7086860.0	10559700.0	10362300.0	8355500.0	7979400.0	2878650.0	8632820.0	6853710.0	8004800.0	12116700.0	14174100.0	9788710.0	3612930.0	9219260.0	7678030.0	11789200.0	5186180.0
ENSMUSG00000046733	Gprc5a	68010.2	953320.0	857202.0	484310.0	8794.1	29576.2	0.0	1100260.0	0.0	28049.3	0.0	0.0	1583680.0	843896.0	677209.0	972393.0	362701.0	1517620.0	1524890.0	940403.0
ENSMUSG00000046743	Fat4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	270.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046747	Gm9812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16160.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046753	Ccdc66	31620.1	97325.9	305090.0	248568.0	0.0	28982.1	0.0	54906.2	4584.7	315182.0	10964.6	785519.0	0.0	0.0	2018.0	0.0	292876.0	0.0	46970.8	1083750.0
ENSMUSG00000046756	Mrps7	3895930.0	3249130.0	2677450.0	2298670.0	2827910.0	3123230.0	4125510.0	3460720.0	2957670.0	2590760.0	4724040.0	1532540.0	3824710.0	2512490.0	2694070.0	2216380.0	2380150.0	3337050.0	2098520.0	1566180.0
ENSMUSG00000046761	Fam83h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7949.3	0.0	0.0	0.0	0.0	0.0	8716.0	0.0	0.0	71618.7
ENSMUSG00000046774	8030474K03Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1418110.0	1201530.0	166247.0	26912.8	432935.0	3546.2	0.0	46947.1	0.0	0.0	0.0	0.0
ENSMUSG00000046782	Ttc6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10567.3	13357.1	617963.0	0.0	0.0
ENSMUSG00000046785	Epm2aip1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6064.2	1401.1	1398.8	191211.0	187413.0	1348.4	0.0	8460.8	11671.3	2629.9	4261.9	103196.0
ENSMUSG00000046791	2410016O06Rik	60220.3	372751.0	603113.0	20291.8	298740.0	614238.0	161359.0	882844.0	822346.0	340948.0	835487.0	7612.1	3678.7	0.0	656424.0	6759.8	313494.0	348774.0	115797.0	191536.0
ENSMUSG00000046792	Zfp787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67329.2	0.0	9400.4	0.0	5327.2	0.0	0.0	0.0
ENSMUSG00000046794	Ppp1r3b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28281.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046798	Cldn12	0.0	21244.4	787775.0	285847.0	233606.0	774903.0	31514.6	211566.0	18783.4	1384.9	16551200.0	1190.2	401767.0	660937.0	246676.0	12239.2	2466.2	1871.6	367831.0	0.0
ENSMUSG00000046806	3110062M04Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17144.5	23075.5	0.0
ENSMUSG00000046808	Atp10d	81016.0	230340.0	27941.5	561780.0	11055.2	19024.4	82921.6	748258.0	296631.0	16704.6	12074.4	17841.6	1218720.0	2269.0	331413.0	38581.9	1845.2	139285.0	265970.0	366131.0
ENSMUSG00000046818	Ddit4l	6455530.0	54881.3	1314400.0	4669620.0	690565.0	1725260.0	469238.0	3544240.0	9517750.0	1344790.0	38225.1	3614040.0	84008.9	5771.0	1712830.0	2215400.0	4077510.0	3342900.0	8306120.0	7946.8
ENSMUSG00000046822	Slc39a3	101278.0	4815.5	2737.5	141748.0	7866.8	0.0	0.0	2301.1	1591.2	3191.1	67647.1	7500.5	1443.2	15685.3	0.0	104528.0	0.0	0.0	0.0	0.0
ENSMUSG00000046826	Fam187b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66638.4
ENSMUSG00000046836	Brox	48243.6	42410.8	171918.0	303364.0	260391.0	258456.0	380697.0	348049.0	204179.0	220044.0	3222.9	307886.0	104662.0	324400.0	91708.8	308753.0	258393.0	253183.0	222356.0	153440.0
ENSMUSG00000046840	0610008F07Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2865660.0	0.0	0.0	0.0	0.0
ENSMUSG00000046841	Ckap4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2563.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046846	Spesp1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60604.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	310317.0	254287.0	0.0
ENSMUSG00000046856	Gpr1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128423.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046861	Hectd3	1487650.0	3726150.0	1823810.0	768873.0	974.7	1063640.0	839971.0	2062210.0	10440.9	2333.6	0.0	3642160.0	2549420.0	2862280.0	58049.2	473928.0	0.0	18061.8	0.0	0.0
ENSMUSG00000046865	Fbl	150618.0	153767.0	142134.0	98774.2	163299.0	57074.3	147327.0	80752.0	94605.3	0.0	130622.0	62808.0	75053.0	83078.6	102558.0	157483.0	40118.2	48784.7	85426.0	141108.0
ENSMUSG00000046873	Mbtps2	1662330.0	1284480.0	777484.0	1040460.0	1214210.0	850299.0	2452410.0	2613970.0	2515490.0	4496010.0	3686340.0	3776160.0	61026.9	1624250.0	4007410.0	5778170.0	3058880.0	1281600.0	820751.0	2801770.0
ENSMUSG00000046876	Atxn1	0.0	1246.0	20753.7	3699.9	52447.5	988.3	33912.6	4780.1	44471.5	5993.4	511.6	3512.0	423.1	58923.6	50572.6	811.2	1985.5	0.0	11147.1	405.9
ENSMUSG00000046879	Irgm1	2788.3	2058.4	2348.1	0.0	2246.2	0.0	4885.1	5927.0	0.0	35821.9	0.0	0.0	62065.7	5229.3	4654.0	0.0	0.0	0.0	15447.0	0.0
ENSMUSG00000046897	Zfp740	121140.0	32488.4	41783.1	553867.0	229671.0	271150.0	16961.7	13941.3	0.0	2790.7	0.0	4968.2	457400.0	40662.2	190122.0	214821.0	14173.1	32091.5	189108.0	84010.7
ENSMUSG00000046908	Ltb4r1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79582.9	0.0	0.0	0.0	0.0
ENSMUSG00000046909	Tefm	6362910.0	3634360.0	4794670.0	3115280.0	3244280.0	2850690.0	4098300.0	3793690.0	6059800.0	4261650.0	5139460.0	5984660.0	4497740.0	3074760.0	3995160.0	1849850.0	7672820.0	5715110.0	8206970.0	4945240.0
ENSMUSG00000046934	Csl	80205.1	62325.0	97691.5	86973.1	96433.6	62498.0	104592.0	87513.3	95870.3	16601.7	128041.0	44097.4	19885.0	17288.4	24461.3	95468.9	50299.5	58507.8	14832.0	115612.0
ENSMUSG00000046942	Mageb16	79217.8	36212.0	74515.1	37405.9	46277.9	27480.8	74378.6	24930.2	0.0	0.0	111775.0	85054.4	28461.8	84242.9	89931.4	55902.7	120537.0	112615.0	87755.1	113822.0
ENSMUSG00000046947	Adck2	0.0	0.0	69228.8	25856.3	161474.0	122424.0	90493.5	3059270.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7371.4	1336.1
ENSMUSG00000046949	Nqo2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2353.8	1135.0	237923.0	0.0	114560.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046952	Gm5815	190118.0	199932.0	189160.0	184261.0	98371.9	130794.0	142864.0	57615.3	281511.0	94302.4	380819.0	183407.0	172668.0	95703.0	228096.0	39347.7	135746.0	149549.0	0.0	132863.0
ENSMUSG00000046957	Spz1	25194.9	189851.0	139139.0	193099.0	349560.0	736271.0	13158.2	388046.0	1102370.0	434967.0	199277.0	928139.0	0.0	0.0	0.0	208408.0	0.0	0.0	0.0	214491.0
ENSMUSG00000046958	4930432E11Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22510.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046959	Slc26a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4776.6	4074.6	3252.9	1469.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046961	Gpr156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27113.2	0.0	0.0	20036.2	38714.6	0.0	0.0	0.0	22891.9	921.0	0.0	16974.0
ENSMUSG00000046962	Zbtb21	33178.2	131336.0	91469.5	362801.0	263405.0	224412.0	430184.0	210477.0	156724.0	166576.0	19315.0	222161.0	189219.0	212736.0	154188.0	309046.0	206834.0	142155.0	237887.0	303809.0
ENSMUSG00000046974	BC053393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	392380.0	0.0	2898.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000046982	Tshz1	1392.5	15109.4	1191.0	1168.0	1144.6	2540.1	6205.0	36780.4	6848.8	3818.5	5420.9	1241.6	1198.4	8819.1	2581.4	4474.9	2848.8	3271.6	2514.9	9782.0
ENSMUSG00000046985	Tapt1	14616.8	20231.9	9200.9	95779.3	1468.7	46031.0	22142.6	51781.2	0.0	1588.6	51428.0	0.0	3914.1	36094.2	11428.1	44983.8	0.0	121059.0	1314.2	34311.4
ENSMUSG00000046991	Wdr27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15590.3	2203.2	0.0	0.0	33579.1	58533.1	30279.7	293260.0	0.0	0.0	0.0	14125.0
ENSMUSG00000046993	Gm5637	333494.0	0.0	219241.0	64816.0	159580.0	63045.5	75803.8	106482.0	75982.7	0.0	0.0	0.0	0.0	8201.0	7196.2	62370.7	39756.3	0.0	0.0	42797.4
ENSMUSG00000046994	Mars2	628179.0	501216.0	93466.0	702652.0	784563.0	1168370.0	1039420.0	1985020.0	116971.0	190304.0	189918.0	1194640.0	53541.8	111372.0	80180.2	128284.0	2160.9	144275.0	348225.0	6998.6
ENSMUSG00000046997	Spsb4	361359.0	517212.0	537253.0	847041.0	431232.0	610216.0	122798.0	476792.0	537585.0	532346.0	542827.0	4147.1	67913.3	677641.0	679859.0	1618490.0	658351.0	276505.0	1702150.0	230211.0
ENSMUSG00000047011	Map4	0.0	11947.8	49398.2	336.4	1608.1	28368.8	0.0	1415.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	180885.0	0.0	0.0	0.0	0.0
ENSMUSG00000047013	Fbxo41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4101.1	2987.1	2615.6	16094.7	0.0	0.0	0.0	0.0
ENSMUSG00000047022	Mipol1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5277.4	0.0	0.0	0.0	0.0
ENSMUSG00000047030	Spata2	828179.0	138354.0	192462.0	2496160.0	2581830.0	1036120.0	696302.0	1195640.0	913258.0	2678.9	120274.0	86515.8	21160.4	59419.5	2218930.0	2336980.0	669363.0	516405.0	200730.0	663787.0
ENSMUSG00000047036	Zfp445	83617.2	586735.0	215408.0	553958.0	417358.0	390403.0	24081.9	525604.0	560248.0	3774.3	3751.3	0.0	0.0	0.0	50674.9	14586.2	154332.0	22984.3	1559.2	7410.9
ENSMUSG00000047037	Nipa1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	238556.0	0.0	0.0	1494.4	5707.8
ENSMUSG00000047044	D030056L22Rik	103354.0	410324.0	9357.8	473231.0	887881.0	955074.0	1016210.0	1458760.0	1227600.0	484721.0	1177700.0	1091810.0	735708.0	891195.0	543749.0	1315370.0	549560.0	251484.0	0.0	577755.0
ENSMUSG00000047045	Tmem164	1288.6	47284.8	2190.7	134643.0	18918.9	33716.1	6754.6	921.1	70202.3	317380.0	381705.0	0.0	32037.9	95212.6	77969.6	335882.0	328663.0	1758.5	309197.0	60030.9
ENSMUSG00000047061	Gm9817	5129.9	7459.7	0.0	2071.3	4066.3	20416.7	4371.7	3634.5	2286.4	2225.5	2255.1	1911.5	7406.4	13320.4	8053.7	1765.2	6468.0	0.0	3755.0	1784.1
ENSMUSG00000047067	Dusp28	76601.3	70847.3	20179.2	637124.0	4868.7	16248.9	109983.0	346645.0	1370510.0	170116.0	195321.0	141658.0	0.0	0.0	0.0	0.0	11944.9	0.0	368032.0	183695.0
ENSMUSG00000047084	Ngrn	585604.0	495895.0	591442.0	1541480.0	1764300.0	1862900.0	1359110.0	2476240.0	1238730.0	629357.0	314096.0	1791570.0	6037.5	1081730.0	312502.0	67413.4	689965.0	552999.0	94892.8	504204.0
ENSMUSG00000047090	Tmem198b	3609.4	63023.6	0.0	22712.1	39365.8	2209.8	0.0	0.0	0.0	0.0	171951.0	0.0	5053.7	0.0	0.0	0.0	0.0	11385.5	4291.9	0.0
ENSMUSG00000047098	Rnf31	77988.2	136568.0	0.0	1740.7	72405.9	611714.0	26927.6	10632.7	58631.0	1605.0	0.0	59679.5	0.0	116644.0	0.0	0.0	84526.1	56884.8	117505.0	198216.0
ENSMUSG00000047108	Dnajb7	94673.1	0.0	23673.6	7746.4	15187.6	215109.0	749833.0	0.0	0.0	687267.0	0.0	0.0	20698.5	16900.0	15234.3	392797.0	8037.5	647298.0	0.0	0.0
ENSMUSG00000047109	Cldn14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44894.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000047115	Fam221a	2728850.0	1801580.0	40116.1	1094480.0	655907.0	222421.0	508557.0	2228740.0	657420.0	48636.9	2638850.0	750824.0	1410990.0	35380.8	1068290.0	666081.0	706058.0	974302.0	6056.1	10665.8
ENSMUSG00000047117	Ankdd1b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9472.6	77069.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000047123	Ticam1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3708.9	1621.7	0.0	3623.1	0.0	0.0	261497.0
ENSMUSG00000047126	Cltc	390302.0	423143.0	1360780.0	646899.0	701149.0	418151.0	313635.0	1767360.0	1848730.0	989622.0	216651.0	252893.0	169721.0	790311.0	129550.0	481231.0	2580350.0	1088050.0	1160820.0	500876.0
ENSMUSG00000047139	Cd24a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50795.0	7558.7	7530.3	671265.0	430064.0	18063.7	122975.0	17437.9	990234.0	486294.0	17872.4	14910.2
ENSMUSG00000047141	Zfp654	5693.4	66540.8	13952.9	3395.8	220252.0	72545.2	15488.0	1954.1	188120.0	111292.0	9933.9	7669.4	132851.0	205700.0	935.1	10609.0	1892.3	7469.9	240862.0	211561.0
ENSMUSG00000047143	Dmrta2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21803.5
ENSMUSG00000047146	Tet1	382925.0	1552260.0	2162980.0	401595.0	1589160.0	1167540.0	586492.0	887536.0	141518.0	220322.0	1589310.0	1418230.0	190137.0	375027.0	997721.0	769588.0	404588.0	438303.0	1181390.0	1042600.0
ENSMUSG00000047150	1700001C19Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23893.3	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000047153	Khnyn	16274.7	12224.4	101185.0	116228.0	0.0	0.0	1434.1	1175.5	0.0	0.0	0.0	0.0	2783.0	137595.0	1488.4	3897.9	9907.9	6348.1	314200.0	359079.0
ENSMUSG00000047155	Cyp4x1	0.0	2033.0	2307.7	3400.7	3315.4	1211.4	1190.3	1938.7	2488.3	3661.5	1223.4	1053.4	3054.1	2464.4	5557.8	975.7	1190.2	6985.8	0.0	979.9
ENSMUSG00000047181	Samd14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7369.2	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000047187	Rab2a	324080.0	132476.0	15035.0	621169.0	167374.0	356945.0	12333.4	366657.0	190595.0	6075.3	117344.0	108394.0	0.0	255986.0	32264.9	218849.0	425605.0	611732.0	520081.0	24250.3
ENSMUSG00000047193	Dync2h1	109575.0	14970.9	431055.0	24012.2	9022.7	140723.0	14782.0	40012.8	4277.6	428.1	18798.1	0.0	1027.7	7813.8	18865.6	877.1	1598.9	749.4	41813.7	334.1
ENSMUSG00000047205	Dusp18	339555.0	30313.0	2770.3	57188.1	61302.7	0.0	0.0	774.0	5810.6	327503.0	4000.9	146594.0	117400.0	67207.3	15174.2	3175.0	0.0	39826.7	0.0	0.0
ENSMUSG00000047213	Ythdf3	48467.3	257519.0	17143.5	184520.0	113696.0	269727.0	240376.0	113302.0	288676.0	341560.0	602295.0	61131.1	194898.0	0.0	156979.0	327048.0	1691.7	115550.0	0.0	92415.8
ENSMUSG00000047215	Rpl9	3542310.0	1119500.0	2870140.0	4042790.0	3886450.0	2565920.0	2588560.0	1642240.0	4366540.0	5059270.0	3134030.0	2454170.0	3670180.0	5220150.0	2528450.0	5594080.0	3501920.0	2857290.0	4706850.0	2072750.0
ENSMUSG00000047220	Ccdc36	16405.4	201304.0	76856.0	11666.6	314903.0	23008.2	175457.0	274791.0	0.0	0.0	0.0	0.0	1824.2	44508.4	0.0	31005.4	10779.8	39822.9	880393.0	63577.6
ENSMUSG00000047227	Gm527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29549.8	5833.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000047237	Fbxw21	35338.7	6552.2	323956.0	121150.0	121998.0	317987.0	3882.5	108052.0	15861.8	686647.0	7803.4	3301.4	12805.9	0.0	58272.0	0.0	702632.0	0.0	0.0	15459.5
ENSMUSG00000047238	Mageh1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5846.6	0.0	348694.0	0.0	0.0	0.0	0.0	0.0	0.0	4308.9	0.0	0.0
ENSMUSG00000047242	Taf9b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9543.2	94161.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000047248	C2cd3	44141.3	765724.0	338755.0	456746.0	67069.9	152137.0	523649.0	925578.0	1218740.0	75702.6	496690.0	112376.0	25295.5	394127.0	100506.0	32942.7	98725.0	34066.7	0.0	20574.3
ENSMUSG00000047250	Ptgs1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2081.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000047257	Prss45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6186.5	0.0	0.0	39585.9	845637.0	0.0	0.0	666818.0	0.0	539491.0	5687.3	0.0
ENSMUSG00000047260	Emc6	1276260.0	1816760.0	1246390.0	2311030.0	1857490.0	2935310.0	2578000.0	1970510.0	2404330.0	874834.0	2843190.0	2788390.0	1505160.0	2516240.0	1650100.0	262607.0	1679310.0	1506400.0	2113810.0	1718210.0
ENSMUSG00000047261	Gap43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11698.8	0.0	0.0	12996.1	0.0	15386.8	0.0	0.0	5992.0	4581.1	0.0	0.0
ENSMUSG00000047281	Sfn	5809640.0	4296800.0	5090170.0	4954120.0	5060980.0	6466200.0	5617480.0	5185100.0	3718720.0	4585800.0	3669190.0	5176940.0	4655170.0	5394150.0	5409720.0	3594540.0	6037580.0	5621540.0	6001200.0	4043800.0
ENSMUSG00000047284	Neurl4	15212.3	500798.0	1237.3	844178.0	96443.4	5698.6	24250.8	1021990.0	32771.1	1103360.0	14547.2	23045.7	14909.0	63244.4	14480.5	0.0	55618.9	151199.0	7877.9	834.6
ENSMUSG00000047298	Kcnv2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124698.0	30309.3	247545.0	109605.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000047352	Olfr976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95984.0
ENSMUSG00000047361	Gm973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73183.1
ENSMUSG00000047368	Abhd17b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17521.3	2373.7	0.0	229993.0	0.0	0.0	0.0	0.0	0.0	27832.3	414844.0	0.0
ENSMUSG00000047370	Gm7367	155069.0	0.0	0.0	262834.0	78512.4	87127.3	111543.0	183790.0	227731.0	0.0	342983.0	117571.0	0.0	34678.9	214168.0	0.0	0.0	0.0	0.0	125171.0
ENSMUSG00000047371	Zfp768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3721.0	3254.3	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000047379	B3gnt1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29511.7	297702.0	3624.1	6607.8	0.0	0.0	0.0	0.0	0.0	60667.3	0.0	251901.0
ENSMUSG00000047383	Als2cr11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	715290.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000047388	Atmin	311397.0	223375.0	207186.0	307167.0	433444.0	56873.5	124745.0	347881.0	1123860.0	237291.0	567350.0	420092.0	329883.0	57686.2	65314.4	174780.0	4347.5	212815.0	73384.5	366070.0
ENSMUSG00000047407	Tgif1	534758.0	17411.1	328818.0	723504.0	0.0	75285.8	273012.0	427123.0	1442850.0	0.0	1707070.0	8957.0	1386860.0	5198.5	128304.0	4044.6	1742620.0	3481.2	0.0	387004.0
ENSMUSG00000047409	Ctdspl	71138.5	0.0	0.0	1322.7	14266.6	0.0	2750.3	1136.6	0.0	1500.9	14831.0	10956.7	0.0	7648.5	0.0	0.0	13305.4	0.0	8954.5	0.0
ENSMUSG00000047412	Zbtb44	298480.0	306789.0	124666.0	86053.6	899164.0	117579.0	291295.0	383572.0	263396.0	420884.0	289504.0	156959.0	151730.0	214802.0	258382.0	620410.0	199305.0	224256.0	149951.0	168463.0
ENSMUSG00000047414	Flrt2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1698.8
ENSMUSG00000047415	Gpr68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1645.7	0.0	0.0	0.0	0.0	0.0	3451.7	0.0
ENSMUSG00000047417	Rexo1	94202.3	61216.4	149457.0	30224.7	8029.3	14078.6	50916.3	93609.2	0.0	241032.0	6614.3	241006.0	303696.0	115123.0	180418.0	922.2	9509.1	174196.0	73064.8	47628.7
ENSMUSG00000047419	Cmya5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51439.9	0.0	1955.4	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000047423	AI837181	0.0	127234.0	0.0	16180.9	0.0	17583.4	128408.0	70478.1	63124.4	14688.7	38893.6	0.0	0.0	0.0	0.0	68775.4	30989.6	143232.0	87343.7	0.0
ENSMUSG00000047428	Dlk2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8236.8	5730.3	417481.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000047443	Fam132b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206777.0	0.0	2115.0	0.0	26170.0	2077.4	0.0	0.0	66343.1
ENSMUSG00000047446	Arl4a	1873930.0	1707230.0	630831.0	1588240.0	1553740.0	238295.0	260426.0	1504200.0	974648.0	189583.0	1260700.0	1634280.0	1199380.0	14605.5	6899.2	1460330.0	14881.0	1085690.0	195526.0	1914380.0
ENSMUSG00000047454	Gphn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2737.7	1674.1	1508.1	115486.0	0.0	0.0	0.0	0.0
ENSMUSG00000047459	Dynlrb1	6023130.0	6600960.0	7417160.0	7427660.0	5857040.0	6929030.0	5997820.0	7820680.0	9406550.0	8864110.0	9648620.0	9040780.0	5623260.0	9916540.0	7311240.0	6938850.0	11517500.0	8772600.0	11200000.0	8018770.0
ENSMUSG00000047466	8030462N17Rik	214016.0	171839.0	66787.7	7579.2	0.0	137283.0	190872.0	0.0	266214.0	202221.0	3298.8	273225.0	9398.1	4840.8	245424.0	173847.0	84767.5	84886.9	207883.0	5214.4
ENSMUSG00000047473	Zfp30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1531.4	129443.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000047495	Dlgap2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	208774.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000047496	Rnf152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34208.4	0.0	0.0	0.0	0.0	0.0	357.5	0.0	0.0
ENSMUSG00000047501	Cldn4	1089920.0	127336.0	70768.7	184373.0	16189.9	468673.0	38454.9	8539.9	19465.9	239926.0	31153.5	17978.5	83437.4	67453.7	47958.8	910425.0	959732.0	357664.0	536923.0	353889.0
